popularity,budget,cast,release_date,voteScore,revenue,runtime,release_year,genres
0.13399,8000000,0,2,246,10600497,84.0,1984.0,['Comedy']
4.828854,32350000,0,5,21707,572700000,135.0,1983.0,"['Adventure', 'Action', 'Science Fiction']"
3.178818,25000000,1,4,12187,65884703,170.0,1983.0,"['Action', 'Crime', 'Drama', 'Thriller']"
1.774018,36000000,2,1,915,160000000,134.0,1983.0,"['Adventure', 'Action', 'Thriller']"
1.575742,27500000,0,5,1445,183700000,131.0,1983.0,"['Adventure', 'Action', 'Thriller']"
1.263139,39000000,0,5,956,75800000,125.0,1983.0,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']"
1.115139,40600000,0,5,2118,90400000,116.0,1983.0,"['Comedy', 'Drama']"
1.106471,12000000,0,5,1542,79567667,114.0,1983.0,"['Thriller', 'Science Fiction']"
1.0684,15000000,0,5,1206,61399552,98.0,1983.0,"['Comedy', 'Adventure', 'Romance']"
1.065331,20500000,1,3,496,87987055,99.0,1983.0,['Horror']
0.771263,22000000,0,4,468,67642693,117.0,1983.0,"['Action', 'Crime', 'Thriller']"
0.699455,6200000,0,2,984,63541777,98.0,1983.0,"['Comedy', 'Romance']"
0.675753,27000000,0,1,840,21500000,193.0,1983.0,"['Drama', 'History']"
0.592219,3000000,0,1,623,21000000,26.0,1983.0,"['Family', 'Animation']"
0.554917,10000000,0,3,804,25697647,91.0,1983.0,"['Crime', 'Drama']"
0.543688,6500000,0,5,100,33759266,98.0,1983.0,['Comedy']
0.478476,12000000,1,4,168,30400000,132.0,1983.0,"['Music', 'Drama', 'Romance']"
0.465858,22000000,0,2,250,42313354,109.0,1983.0,"['Science Fiction', 'Action', 'Thriller', 'Crime', 'Drama']"
0.449475,10000000,1,1,768,20766616,103.0,1983.0,"['Thriller', 'Horror', 'Science Fiction']"
0.343668,4000000,0,3,894,92921203,95.0,1983.0,"['Drama', 'Music', 'Romance']"
0.323585,10000000,0,5,378,29450919,101.0,1983.0,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
0.311401,10000000,0,1,360,2494480,94.0,1983.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']"
0.307082,22000000,0,5,184,64892670,93.0,1983.0,"['Drama', 'Action', 'Music', 'Romance']"
0.290596,5000000,0,3,135,12232628,107.0,1983.0,"['Action', 'Thriller', 'Drama', 'Western', 'Crime']"
0.277865,5000000,0,5,258,34725000,113.0,1983.0,"['Horror', 'Mystery', 'Thriller']"
0.252008,5952000,0,2,1080,2120439,87.0,1983.0,"['Horror', 'Mystery', 'Science Fiction']"
0.196581,1200000,0,3,120,760883,81.0,1983.0,"['Animation', 'Fantasy', 'Science Fiction']"
0.254523,15000000,3,1,168,10219460,106.0,1983.0,"['Science Fiction', 'Thriller']"
0.148192,6000000,0,4,80,3661757,96.0,1983.0,"['Drama', 'Foreign', 'Horror']"
0.194675,19000000,2,3,96,5656087,95.0,1983.0,"['Fantasy', 'Mystery', 'Thriller']"
0.089401,425000,0,2,55,10604986,91.0,1983.0,"['Horror', 'Mystery', 'Thriller']"
0.015727,15000000,0,5,85,16500000,90.0,1983.0,"['Adventure', 'Science Fiction']"
4.765359,33000000,4,1,24745,327311859,127.0,1995.0,"['Crime', 'Mystery', 'Thriller']"
4.282462,30000000,2,1,21987,361958736,81.0,1995.0,"['Animation', 'Comedy', 'Family']"
3.440238,6000000,0,5,15536,23341568,106.0,1995.0,"['Drama', 'Crime', 'Thriller']"
2.533323,72000000,0,5,15435,210000000,177.0,1995.0,"['Action', 'Drama', 'History', 'War']"
2.440099,58000000,0,4,4446,352194034,130.0,1995.0,"['Adventure', 'Action', 'Thriller']"
2.245837,65000000,1,4,6630,262797249,104.0,1995.0,"['Adventure', 'Fantasy', 'Family']"
2.230236,90000000,1,5,8148,366101666,128.0,1995.0,"['Action', 'Thriller']"
2.216699,35000000,2,5,1125,113000000,108.0,1995.0,"['Science Fiction', 'Horror', 'Action']"
2.206907,29500000,1,4,10073,168840000,129.0,1995.0,"['Science Fiction', 'Thriller', 'Mystery']"
2.191608,52000000,2,5,7014,355237933,140.0,1995.0,['Drama']
1.964673,19000000,0,3,6804,141407024,118.0,1995.0,"['Adventure', 'Drama', 'Action', 'Comedy', 'Thriller']"
1.913274,55000000,0,5,4770,346079773,81.0,1995.0,"['Adventure', 'Animation', 'Drama', 'Family']"
1.847583,60000000,4,4,7728,187436818,171.0,1995.0,"['Action', 'Crime', 'Drama', 'Thriller']"
1.706784,2500000,0,2,3878,5535405,105.0,1995.0,"['Drama', 'Romance']"
1.649077,90000000,0,5,1695,113493481,96.0,1995.0,['Science Fiction']
1.59374,100000000,2,5,4340,336529144,121.0,1995.0,"['Science Fiction', 'Fantasy', 'Action', 'Crime']"
1.552666,52000000,3,4,4893,116112375,178.0,1995.0,"['Drama', 'Crime']"
1.357131,30000000,0,5,1935,254134910,89.0,1995.0,"['Fantasy', 'Drama', 'Comedy', 'Family']"
1.276005,50000000,0,5,2805,287928194,100.0,1995.0,"['Fantasy', 'Comedy', 'Family']"
1.23489,4000000,1,4,1758,4300000,98.0,1995.0,['Comedy']
1.232098,175000000,0,5,2785,264218220,135.0,1995.0,"['Adventure', 'Action']"
1.173211,30000000,0,4,3498,212385533,90.0,1995.0,['Comedy']
1.173191,24000000,3,5,1134,182016617,135.0,1995.0,"['Drama', 'Romance']"
1.162695,3600000,1,1,1104,49800000,112.0,1995.0,"['Drama', 'Romance']"
1.13661,22000000,1,5,1005,1106279658,114.0,1995.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']"
1.085209,26000000,0,5,910,19075720,97.0,1995.0,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']"
1.077787,7000000,0,2,3216,25405445,104.0,1995.0,"['Thriller', 'Action', 'Crime']"
1.068338,17000000,1,3,1014,182057016,103.0,1995.0,"['Comedy', 'Drama', 'Romance']"
1.016022,20000000,2,5,456,21284514,106.0,1995.0,"['Fantasy', 'Drama', 'Comedy', 'Thriller']"
0.986266,60000000,0,5,475,104324083,100.0,1995.0,"['Action', 'Thriller']"
0.981049,98000000,1,4,324,18517322,119.0,1995.0,"['Action', 'Adventure']"
0.958991,18000000,0,2,1145,122195920,101.0,1995.0,"['Action', 'Fantasy']"
0.947883,16500000,2,4,1295,135000000,136.0,1995.0,"['Drama', 'Romance']"
0.938457,10000000,0,2,1422,26488734,89.0,1995.0,['Comedy']
0.932073,15000000,0,5,390,66000000,92.0,1995.0,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']"
0.90178,30250000,2,1,834,115101622,105.0,1995.0,"['Comedy', 'Thriller', 'Crime']"
0.888985,50000000,1,1,1020,30303072,132.0,1995.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
0.875995,32000000,4,2,1326,18552460,107.0,1995.0,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']"
0.80759,25000000,0,3,320,6600000,98.0,1995.0,"['Action', 'Fantasy', 'Comedy', 'Science Fiction']"
0.805549,3500000,0,3,2058,28215918,91.0,1995.0,"['Comedy', 'Drama']"
0.804711,11000000,3,4,1008,39363635,122.0,1995.0,['Drama']
0.788699,53000000,4,5,1770,157387195,116.0,1995.0,"['Action', 'Thriller', 'Drama']"
0.77385,45000000,0,1,505,20350754,128.0,1995.0,['Drama']
0.773291,15000000,2,1,366,6700000,95.0,1995.0,"['Comedy', 'Romance']"
0.760076,20000000,2,2,516,50012507,103.0,1995.0,"['Drama', 'Romance']"
0.726743,30000000,3,2,395,24048000,106.0,1995.0,"['Action', 'Crime', 'Science Fiction', 'Thriller']"
0.705828,8,1,1,270,16,98.0,1995.0,"['Fantasy', 'Horror', 'Thriller']"
0.673425,60000000,1,4,565,35431113,103.0,1995.0,"['Action', 'Comedy', 'Crime']"
0.640869,28000000,2,3,432,31596911,139.0,1995.0,['Adventure']
0.623009,20000000,1,1,1428,7563728,107.0,1995.0,"['Action', 'Crime', 'Thriller', 'Drama']"
0.604331,44000000,1,4,180,13681765,192.0,1995.0,"['History', 'Drama']"
0.602056,55000000,1,5,860,127600435,134.0,1995.0,"['Action', 'Adventure', 'Drama', 'Romance']"
0.592519,21000000,2,2,125,23450000,115.0,1995.0,"['Comedy', 'Drama']"
0.578548,5000000,0,1,400,15116634,88.0,1995.0,"['Horror', 'Thriller']"
0.577143,50000000,0,4,104,11534477,91.0,1995.0,"['Action', 'Thriller', 'Romance']"
0.552091,6000000,0,1,1206,2,94.0,1995.0,"['Romance', 'Comedy']"
0.551631,62000000,1,4,624,107879496,106.0,1995.0,"['Comedy', 'Drama', 'Romance']"
0.538475,11000000,0,5,80,178104,91.0,1995.0,"['Action', 'Comedy']"
0.526485,42000000,0,1,900,7959291,145.0,1995.0,"['Crime', 'Drama', 'Science Fiction', 'Thriller']"
0.525474,500000,0,2,138,1148752,89.0,1995.0,"['Drama', 'Comedy']"
0.508901,8169363,1,4,546,8175346,90.0,1995.0,"['Crime', 'Drama', 'Thriller']"
0.489975,7000000,1,5,246,8349430,112.0,1995.0,"['Comedy', 'Drama']"
0.460215,20000000,0,1,315,5781885,108.0,1995.0,"['Horror', 'Science Fiction']"
0.446622,1500000,0,5,846,7412216,91.0,1995.0,"['Drama', 'Crime']"
0.443718,17000000,3,3,72,7603766,106.0,1995.0,['Drama']
0.407454,50000000,0,1,110,9851610,95.0,1995.0,"['Action', 'Thriller', 'Mystery', 'Romance']"
0.378093,14000000,0,1,180,19800000,100.0,1995.0,"['Comedy', 'Horror', 'Romance']"
0.376857,35000000,0,4,425,64350171,106.0,1995.0,"['Action', 'Adventure', 'Thriller']"
0.360204,8000000,0,4,156,529766,116.0,1995.0,"['Drama', 'Crime']"
0.327558,50000000,0,5,400,152000000,109.0,1995.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction']"
0.307976,50000000,2,1,305,10382407,135.0,1995.0,"['Drama', 'History', 'Romance']"
0.298783,27000000,2,1,258,16140822,102.0,1995.0,"['Drama', 'Mystery', 'Thriller']"
0.275609,12000000,0,1,246,27400000,100.0,1995.0,"['Comedy', 'Drama', 'Family']"
0.200906,16000000,0,4,108,81452156,127.0,1995.0,"['Comedy', 'Drama', 'Romance']"
0.194078,35000000,1,1,102,15000000,135.0,1995.0,"['War', 'Adventure', 'Drama', 'Romance']"
0.189446,10000000,2,1,96,23574130,116.0,1995.0,"['Drama', 'Romance']"
0.18332,28000000,0,3,44,3983912,74.0,1995.0,"['Animation', 'Adventure', 'Family']"
0.183034,6400000,0,1,60,6,86.0,1995.0,"['Thriller', 'Romance']"
0.141747,25000000,0,1,156,13071518,128.0,1995.0,"['Mystery', 'Crime', 'Drama']"
0.105894,6,0,5,65,11,98.0,1995.0,"['Horror', 'Thriller']"
0.018196,6000000,0,3,40,5093707,86.0,1995.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Thriller']"
4.586426,1200000,0,5,14126,14661007,99.0,1992.0,"['Crime', 'Thriller']"
3.966538,28000000,1,4,14847,504050219,90.0,1992.0,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']"
3.822939,18000000,1,4,8556,358991681,120.0,1992.0,"['Comedy', 'Family', 'Adventure', 'Crime']"
2.248239,80000000,1,5,5532,280000000,126.0,1992.0,"['Action', 'Crime', 'Fantasy', 'Science Fiction', 'Thriller']"
1.919148,50000000,0,5,5100,159773545,114.0,1992.0,"['Science Fiction', 'Action', 'Horror']"
1.574949,35000000,1,5,2808,321731527,118.0,1992.0,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']"
1.432653,40000000,2,4,3270,215862692,128.0,1992.0,"['Romance', 'Horror']"
1.283709,35000000,1,1,1020,156563139,103.0,1992.0,"['Action', 'Thriller']"
1.199355,40000000,3,4,3012,243240178,138.0,1992.0,"['Drama', 'Thriller']"
1.16983,20000000,0,2,2526,121697323,94.0,1992.0,['Comedy']
1.070577,49000000,1,3,2664,352927224,127.0,1992.0,"['Thriller', 'Mystery']"
0.980566,12500000,4,1,1036,10725228,100.0,1992.0,"['Crime', 'Drama', 'Mystery']"
0.964004,40000000,0,5,524,58662452,89.0,1992.0,"['Adventure', 'Comedy', 'Family', 'Science Fiction']"
0.851712,1000000,0,1,378,2019469,96.0,1992.0,"['Crime', 'Drama']"
0.84158,14000000,3,2,4214,159157447,131.0,1992.0,['Western']
0.834109,31000000,3,5,1920,231605150,100.0,1992.0,"['Music', 'Comedy']"
0.782091,47000000,0,1,486,7191399,154.0,1992.0,"['Action', 'Adventure', 'Drama', 'History']"
0.776089,8000000,0,2,250,17092453,100.0,1992.0,['Horror']
0.775666,31000000,2,4,3045,134095253,157.0,1992.0,['Drama']
0.767389,15000000,0,4,690,44065653,84.0,1992.0,"['Action', 'Adventure', 'Thriller']"
0.766646,3000000,0,2,1162,242623,104.0,1992.0,"['Horror', 'Comedy']"
0.751681,8000000,0,1,390,6739141,95.0,1992.0,"['Action', 'Thriller', 'Science Fiction']"
0.740663,25000000,0,4,2028,411006740,129.0,1992.0,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']"
0.685325,45000000,0,5,1314,178051587,117.0,1992.0,"['Drama', 'Action', 'Thriller', 'Crime']"
0.682353,10000000,0,1,606,50752337,101.0,1992.0,"['Comedy', 'Family']"
0.67938,10000000,0,5,840,4160851,125.0,1992.0,"['Drama', 'Mystery']"
0.675696,8000000,2,3,450,21706101,124.0,1992.0,"['Comedy', 'Drama']"
0.651726,5000000,0,1,320,12534961,93.0,1992.0,"['Horror', 'Thriller', 'War']"
0.648937,34000000,2,4,1407,48169908,202.0,1992.0,"['Drama', 'History']"
0.566939,40000000,2,1,2532,75505856,112.0,1992.0,"['Action', 'Adventure', 'Drama', 'History', 'Romance']"
0.548648,220000,0,1,696,2040920,81.0,1992.0,"['Action', 'Crime', 'Thriller']"
0.539261,11700000,0,2,474,88036683,110.0,1992.0,"['Drama', 'Thriller']"
0.529727,5000000,0,1,312,1862805,139.0,1992.0,"['Thriller', 'Drama', 'Romance']"
0.499566,27000000,0,3,102,14683921,132.0,1992.0,['Drama']
0.467233,40000000,3,5,1110,107458785,128.0,1992.0,"['Comedy', 'Drama', 'Family']"
0.440854,11000000,2,3,1274,64088552,120.0,1992.0,"['Comedy', 'Drama']"
0.420957,3705538,1,1,402,62548947,112.0,1992.0,"['Romance', 'Crime', 'Drama', 'Thriller']"
0.410039,40000000,1,5,345,70100000,117.0,1992.0,"['Drama', 'Comedy', 'Romance']"
0.382463,10000000,0,3,410,32101000,108.0,1992.0,"['Horror', 'Thriller', 'Science Fiction']"
0.397495,6000000,0,1,666,25792310,99.0,1992.0,"['Drama', 'Horror', 'Thriller']"
0.367997,23000000,0,5,125,57138719,117.0,1992.0,"['Crime', 'Thriller']"
0.437073,24000000,0,1,145,22518097,100.0,1992.0,"['Action', 'Adventure', 'Comedy', 'Family']"
0.354374,40000000,0,2,290,14358033,99.0,1992.0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Science Fiction']"
0.346362,10000000,0,5,108,14356479,95.0,1992.0,"['Action', 'Thriller']"
0.309976,60000000,1,5,918,137783840,140.0,1992.0,"['Adventure', 'Drama', 'Romance', 'Western']"
0.303912,35000000,0,2,156,4651977,114.0,1992.0,['Drama']
0.296309,5000000,0,2,385,20146880,96.0,1992.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.294331,10000000,0,2,240,8359717,89.0,1992.0,"['Action', 'Comedy', 'Foreign']"
0.278857,16000000,0,2,360,48017402,107.0,1992.0,['Thriller']
0.220131,20000000,0,4,170,11390479,124.0,1992.0,"['Crime', 'Drama', 'Mystery']"
0.089502,17000000,1,2,66,4836637,98.0,1992.0,"['Action', 'Comedy', 'Drama']"
0.47175,12000000,0,2,80,37170057,91.0,1992.0,"['Drama', 'Horror', 'Thriller', 'Crime']"
0.063684,3000000,0,2,198,33946224,94.0,1992.0,"['Comedy', 'Drama', 'Romance']"
4.5783,18000000,0,5,17542,389925971,115.0,1981.0,"['Adventure', 'Action']"
1.94717,2800000,0,2,60,26279000,87.0,1981.0,"['Romance', 'Comedy']"
1.771093,28000000,0,5,1608,195312802,127.0,1981.0,"['Adventure', 'Action', 'Thriller']"
1.278646,12000000,1,5,2988,29800000,82.0,1981.0,"['Adventure', 'Animation', 'Drama', 'Family']"
1.248748,2000000,0,4,3507,24600832,95.0,1981.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
1.114068,11000000,1,5,546,31672907,92.0,1981.0,['Comedy']
1.055415,10000000,0,2,1988,31973249,97.0,1981.0,"['Horror', 'Comedy']"
1.021218,350000,0,1,2982,29400000,85.0,1981.0,['Horror']
1.003963,6000000,1,5,2016,50000000,99.0,1981.0,"['Science Fiction', 'Action']"
0.6599,5500000,0,5,558,58972904,123.0,1981.0,"['Drama', 'History']"
0.61576,1250000,0,5,804,21722776,87.0,1981.0,"['Horror', 'Thriller']"
0.564939,2500000,0,1,972,25533818,92.0,1981.0,"['Horror', 'Thriller']"
0.514549,7000000,2,5,270,95461682,97.0,1981.0,"['Comedy', 'Drama', 'Romance']"
0.510003,1750000,0,5,60,100000,101.0,1981.0,"['Thriller', 'Horror', 'Mystery']"
0.473893,4000000,0,4,450,125728258,94.0,1981.0,['Comedy']
0.469885,32000000,4,4,150,40382659,195.0,1981.0,"['Drama', 'History']"
0.439555,18000000,0,5,384,72179579,95.0,1981.0,['Comedy']
0.426376,12000000,3,4,96,40716963,116.0,1981.0,"['Drama', 'Romance', 'Thriller']"
0.41618,5000000,1,5,672,42365581,116.0,1981.0,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']"
0.390801,4100000,0,2,558,14225876,103.0,1981.0,"['Horror', 'Science Fiction', 'Thriller']"
0.435412,10000000,0,5,648,85300000,106.0,1981.0,"['Action', 'Comedy']"
0.336233,16000000,1,5,310,17374595,112.0,1981.0,['Science Fiction']
0.312053,3000000,1,5,90,216166,94.0,1981.0,"['Horror', 'Mystery']"
0.308408,18000000,0,5,630,12000000,108.0,1981.0,"['Drama', 'Mystery', 'Thriller']"
0.29368,18000000,0,5,126,6000000,108.0,1981.0,['Fantasy']
0.265411,1000000,0,3,348,17985893,91.0,1981.0,"['Drama', 'Horror']"
0.251658,5000000,0,3,252,19905359,99.0,1981.0,"['Action', 'Crime', 'Thriller']"
0.237765,14000000,4,4,210,35856053,126.0,1981.0,['Drama']
0.20326,15000000,3,3,576,41092328,118.0,1981.0,"['Adventure', 'Fantasy', 'Family']"
0.049718,8500000,0,4,56,29916207,94.0,1981.0,['Comedy']
4.480733,75000000,0,5,12000,816969268,145.0,1996.0,"['Action', 'Adventure', 'Science Fiction']"
3.293387,80000000,1,5,10524,457696359,110.0,1996.0,"['Adventure', 'Action', 'Thriller']"
2.94792,4000000,0,2,8141,16491080,93.0,1996.0,"['Drama', 'Crime']"
2.775756,7000000,2,3,7651,60611975,98.0,1996.0,"['Crime', 'Drama', 'Thriller']"
2.055908,75000000,2,5,5580,335062621,136.0,1996.0,"['Action', 'Adventure', 'Thriller']"
2.036325,70000000,3,4,4030,101371017,106.0,1996.0,"['Comedy', 'Fantasy', 'Science Fiction']"
1.920156,14500000,1,1,4524,147298761,120.0,1996.0,"['Drama', 'Romance']"
1.894423,100000000,1,5,3630,100138851,91.0,1996.0,"['Family', 'Fantasy', 'Animation']"
1.617244,80000000,0,4,4062,230000000,88.0,1996.0,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']"
1.585785,100000000,1,5,1530,242295562,115.0,1996.0,"['Action', 'Drama', 'Mystery', 'Thriller']"
1.419885,54000000,0,4,1835,320689294,103.0,1996.0,"['Comedy', 'Family']"
1.392981,32000000,2,5,984,152036382,123.0,1996.0,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']"
1.353504,19000000,1,2,5178,25836616,108.0,1996.0,"['Horror', 'Action', 'Thriller', 'Crime']"
1.325627,40000000,4,5,1841,152266007,149.0,1996.0,"['Crime', 'Drama', 'Thriller']"
1.323991,46000000,0,4,2556,150000000,111.0,1996.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
1.303236,12000000,0,2,2610,41205099,92.0,1996.0,['Comedy']
1.294658,60000000,0,4,1530,129832389,89.0,1996.0,"['Comedy', 'Family']"
1.286189,14000000,0,4,4674,173046663,111.0,1996.0,"['Crime', 'Horror', 'Mystery']"
1.255866,65000000,1,1,984,89456761,120.0,1996.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
1.117552,50000000,0,4,3366,273552592,139.0,1996.0,"['Comedy', 'Drama', 'Romance']"
1.108452,36000000,0,2,2706,33459416,98.0,1996.0,"['Comedy', 'Family', 'Fantasy']"
1.108366,57000000,1,5,1638,115267375,103.0,1996.0,['Fantasy']
1.10451,54000000,1,5,1670,128769345,95.0,1996.0,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']"
1.056168,80000000,0,4,945,159212469,115.0,1996.0,"['Action', 'Adventure', 'Thriller']"
1.049888,30000000,0,3,315,57400547,95.0,1996.0,"['Action', 'Adventure']"
1.04502,50000000,2,2,765,60209334,107.0,1996.0,['Adventure']
1.044304,27000000,1,4,1722,231976425,162.0,1996.0,"['Drama', 'Romance', 'War']"
1.000489,55000000,1,3,640,121969216,133.0,1996.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
0.975473,92000000,2,5,2730,494471524,113.0,1996.0,"['Action', 'Adventure', 'Drama']"
0.962736,80000000,0,4,1410,309492681,117.0,1996.0,"['Action', 'Thriller']"
0.938162,47000000,0,5,1415,102825796,96.0,1996.0,"['Comedy', 'Drama', 'Thriller']"
0.928256,44000000,2,1,2597,165615285,147.0,1996.0,"['Crime', 'Drama', 'Thriller']"
0.923851,30000000,0,5,1104,29359216,110.0,1996.0,"['Horror', 'Comedy']"
0.902697,50000000,0,2,1220,150270147,108.0,1996.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
0.891372,50000000,1,2,945,42277365,97.0,1996.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
0.870461,36000000,0,1,732,20300385,129.0,1996.0,['Drama']
0.862047,25000000,0,5,410,14048372,115.0,1996.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']"
0.833267,4500000,0,1,600,7011317,108.0,1996.0,"['Romance', 'Drama', 'Thriller', 'Crime']"
0.802896,200000,0,1,774,4505922,94.0,1996.0,"['Comedy', 'Romance']"
0.794822,50000000,0,5,432,113309743,115.0,1996.0,"['Drama', 'Thriller', 'Crime']"
0.79243,55000000,2,2,515,18626419,116.0,1996.0,"['Drama', 'Mystery', 'Thriller']"
0.779012,45000000,1,2,855,58620973,113.0,1996.0,"['Comedy', 'Drama', 'Science Fiction']"
0.759509,30000000,2,3,2219,102616183,129.0,1996.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
0.745574,46000000,2,5,804,100860818,117.0,1996.0,"['Drama', 'Thriller', 'Mystery', 'War']"
0.693264,9000000,0,4,259,41590886,118.0,1996.0,"['Drama', 'Action', 'Crime']"
0.690292,15000000,0,5,1104,24769466,101.0,1996.0,"['Fantasy', 'Drama', 'Horror', 'Thriller']"
0.670801,4000000,0,3,208,16675000,86.0,1996.0,"['Horror', 'Thriller', 'Science Fiction']"
0.642274,27000000,0,5,756,25023434,113.0,1996.0,['Comedy']
0.635964,40000000,2,4,165,48093211,124.0,1996.0,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance']"
0.618796,25000000,0,1,390,22611954,84.0,1996.0,"['Action', 'Adventure', 'Comedy', 'Thriller']"
0.578849,15000000,0,2,108,5,87.0,1996.0,"['Horror', 'Comedy']"
0.576744,55000000,0,4,295,141047179,134.0,1996.0,"['History', 'Drama', 'Music']"
0.566517,7000000,1,3,168,14702438,92.0,1996.0,"['Comedy', 'Romance']"
0.548582,2962051,1,2,318,3011195,108.0,1996.0,"['Drama', 'History']"
0.537577,67000000,1,1,786,47267001,101.0,1996.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.537381,25000000,0,1,260,51702483,100.0,1996.0,"['Action', 'Adventure', 'Thriller']"
0.529152,25000000,0,5,100,17193231,98.0,1996.0,"['Action', 'Comedy', 'Thriller']"
0.519242,3500000,0,2,210,9482579,96.0,1996.0,"['Comedy', 'Romance']"
0.491539,13000000,0,2,345,17917287,84.0,1996.0,"['Action', 'Fantasy', 'Thriller']"
0.481121,7000000,0,2,768,560069,91.0,1996.0,"['Comedy', 'Crime', 'Drama']"
0.478051,38000000,2,3,1332,28921264,79.0,1996.0,"['Adventure', 'Animation', 'Family']"
0.477489,6000000,1,2,462,22231658,121.0,1996.0,"['Comedy', 'Drama', 'Romance']"
0.471398,45000000,0,2,320,53854588,135.0,1996.0,"['Comedy', 'Drama', 'Romance']"
0.468045,26000000,4,1,480,116400000,103.0,1996.0,['Comedy']
0.459939,3000000,0,1,120,4109095,117.0,1996.0,"['Drama', 'History', 'Romance']"
0.455716,1000000,0,2,522,24475416,135.0,1996.0,['Drama']
0.453398,4500000,0,5,270,13417292,142.0,1996.0,['Drama']
0.442104,47000000,1,2,130,12379402,104.0,1996.0,"['Drama', 'Horror', 'Thriller', 'Romance']"
0.435293,50000000,1,1,624,75000000,109.0,1996.0,['Adventure']
0.401898,7000000,1,2,120,405000,123.0,1996.0,"['Drama', 'Romance']"
0.397139,5000000,2,5,162,13269963,135.0,1996.0,"['Drama', 'Mystery', 'Romance']"
0.340804,25530000,0,5,235,20080020,95.0,1996.0,"['Adventure', 'Family']"
0.366286,50000000,3,1,156,22540359,113.0,1996.0,"['Drama', 'Thriller']"
0.36509,38000000,1,2,246,10300000,129.0,1996.0,"['Action', 'Drama']"
0.347219,45000000,1,5,276,17300889,100.0,1996.0,"['Adventure', 'Action']"
0.331074,38000000,2,1,155,17380126,118.0,1996.0,"['Drama', 'Thriller']"
0.317794,28000000,1,1,282,16900000,132.0,1996.0,"['Drama', 'Thriller']"
0.392776,3000000,1,2,414,222559,96.0,1996.0,"['Drama', 'Thriller']"
0.273628,5000000,0,5,175,42000000,89.0,1996.0,"['TV Movie', 'Adventure', 'Drama', 'Science Fiction']"
0.243962,3000000,0,5,108,2503829,102.0,1996.0,"['Comedy', 'Drama', 'Romance']"
0.240968,40000000,2,2,272,49627779,96.0,1996.0,"['Fantasy', 'Horror', 'Science Fiction']"
0.221598,15000000,0,5,44,76382,93.0,1996.0,"['Drama', 'Action', 'Thriller']"
0.211566,3000000,0,4,70,153155,104.0,1996.0,"['Drama', 'Comedy']"
0.111375,13000000,0,5,172,4619014,78.0,1996.0,"['Fantasy', 'Comedy', 'Music']"
0.099873,7000000,0,4,72,1100000,80.0,1996.0,['Horror']
0.094017,25000000,1,3,50,10070000,105.0,1996.0,"['Comedy', 'Romance', 'Drama']"
4.271452,103000000,1,5,24717,457640427,155.0,2000.0,"['Action', 'Drama', 'Adventure']"
3.095625,9000000,0,1,15008,39723096,113.0,2000.0,"['Mystery', 'Thriller']"
2.977558,123000000,0,4,4398,345141403,104.0,2000.0,"['Family', 'Comedy', 'Fantasy']"
2.197205,90000000,3,4,12978,429632142,143.0,2000.0,"['Adventure', 'Drama']"
2.153361,10000000,0,1,13601,83557872,103.0,2000.0,"['Thriller', 'Crime']"
1.956406,125000000,0,5,6345,546388105,123.0,2000.0,"['Adventure', 'Action', 'Thriller']"
1.889388,48000000,0,1,1510,90383208,93.0,2000.0,"['Fantasy', 'Comedy', 'Romance']"
1.815244,19000000,0,5,3405,278019771,88.0,2000.0,['Comedy']
1.768463,100000000,0,4,4992,169327687,78.0,2000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
1.767681,70000000,2,4,3456,374111707,127.0,2000.0,"['Comedy', 'Romance']"
1.60246,127500000,0,5,1920,354248063,82.0,2000.0,"['Animation', 'Family']"
